type, r, initial_value, iterations, map
true, 3.852967335040726, 0.5, 100, "0.9632418337601815,0.1364220277418796,0.45392215852224416,0.9550613388312255,0.16536619049986576,0.5317873743427614,0.9593486523592812,0.15026116251849653,0.49195744787977064,0.9629926136433683,0.13731143230053058,0.4564109626268196,0.9559211797215893,0.1623481611098148,0.5239697889811008,0.9610281083578838,0.14430550656668387,0.4757699060299124,0.9609797664482073,0.14447723956802677,0.476240505432063,0.9610667813680716,0.14416810903846894,0.47539323236647274,0.96090888895807,0.14472899690033542,0.47692998446502816,0.9611911858438414,0.14372604646425943,0.4741803361937184,0.9606732336709066,0.14556576777744754,0.479218110236779,0.9615777874797214,0.14235152350599273,0.47039940867320684,0.959865883019486,0.14842928483823112,0.48700748943661953,0.9625914323348612,0.13874214317419523,0.4604017044507385,0.9572002846145578,0.15784797951568272,0.5121826340486589,0.962669989554886,0.13846208652494954,0.4596217723097682,0.9569599509184522,0.158694489956319,0.5144117834630194,0.9624415743612174,0.1392762552687358,0.461887482267718,0.9576451520857121,0.15627987969760312,0.508038706112512,0.9629928519441704,0.13731058209289448,0.4564085864174748,0.9559203815447206,0.16235096534121563,0.5239770853450142,0.9610267604440998,0.1443102952289363,0.47578303146620177,0.9609822165071069,0.1444685362497572,0.4762166612234205,0.9610624135624724,0.14418362756203218,0.4754357834987464,0.960916950448611,0.1447003643816108,0.47685159419892403,0.9611772262567284,0.14377565681778212,0.474316528156658,0.9607002595903193,0.14546982516969434,0.47895603180699914,0.9615355525803849,0.14250174145138692,0.47081332475949417,0.9599596372555449,0.14809701441756082,0.4861068833567986,0.962498139052322,0.13907467214360242,0.46132698234282593,0.957479326972444,0.15686456988105432,0.5095860489238873,0.9628877755990499,0.1376854301660244,0.45745569327837404,0.9562678933977121,0.16112958919201747,0.5207934373280521,0.9615759376940501"
true, 3.925478996629931, 0.5, 100, "0.9813697491574828,0.07177017861376982,0.26151234917831057,0.7581027941647057,0.7198659093180668,0.7916080980077128,0.6475655324606573,0.8958901422211872,0.3661333330138612,0.9110240486214227,0.31819631055899494,0.851622534716968,0.49602977961315503,0.9813078732062902,0.07200400602575142,0.26229826566370323,0.7595718853971029,0.7168805380537617,0.7967263349506615,0.6357449925981392,0.9090361134931223,0.32459573006602815,0.8605958797310806,0.47094211573840883,0.9780552292083747,0.08425333226855002,0.30286918680576136,0.8288234468522073,0.5569278853552312,0.9686481191185586,0.11921263787317982,0.4121791606325343,0.9510944930742729,0.18258878133188414,0.5858782044883796,0.9524190824515896,0.17789082897486755,0.5740843528091872,0.9598247917138438,0.15137102729801102,0.504258550488724,0.9812985596056178,0.07203919924790063,0.26241651631262475,0.759792508250955,0.7164307423238175,0.7974914169451818,0.6339603705206619,0.9109255334656435,0.3185141742231569,0.8520758354354403,0.49477760293561507,0.9812626878765413,0.07217474107698449,0.26287185149449066,0.7606410119489295,0.7146972909705326,0.8004250823488268,0.6270747390470541,0.9179811563073093,0.29555619491105367,0.8172954458572362,0.5861666556513488,0.9522242745111829,0.17858262284776452,0.5758319278656782,0.9587963556573125,0.15507959653450312,0.5143551803351415,0.9805608209804376,0.07482472235122287,0.27174514337211275,0.7768511959703451,0.6804951907141349,0.8534834772157226,0.49087891624795027,0.9810431721951693,0.07300396407507526,0.26565437812226494,0.7657908019965387,0.7040552651382007,0.8179184908515791,0.5846130811407122,0.9532657788537142,0.1748806142154481,0.5664363540353888,0.9640435126026121,0.13607130602126055,0.46146323875095463,0.9755400910855289,0.09366829508510284,0.3332517556064731,0.8722218959095311,0.43749801089308443,0.9660348707866885,0.12880085100007066,0.4404826765259874,0.9674644786125438,0.12356215020769987,0.42510796280392915"
true, 3.5358160148473394, 0.5, 100, "0.8839540037118349,0.3627016131745864,0.8173008769078943,0.5279685901324304,0.8811881398005454,0.370184386502283,0.8243681016032909,0.5119343050139112,0.8834504057949255,0.36406807616570935,0.8186210060197278,0.5250002761573557,0.8817440698802056,0.3686847162321185,0.8229834398336272,0.515103679420317,0.883147409359872,0.3648893627987745,0.8194080915080255,0.523224647894462,0.8820468401724424,0.3678670474745241,0.8222217777121674,0.5168412797379892,0.8829511448007432,0.36542100100539054,0.8199150473129068,0.5220786595994062,0.8822304093450418,0.36737098047034505,0.8217573847742565,0.517898698666284,0.8828212576222318,0.3657726874686547,0.8202493075927599,0.5213220603267572,0.8823465147697926,0.3670571006781096,0.82146264742962,0.5185690220759972,0.8827348240095773,0.3660066516287877,0.8204711942675356,0.5208193827634747,0.8824214159331581,0.3668545620378708,0.8212720910959835,0.5190020788337851,0.8826772948009908,0.36616234617222326,0.820618637178727,0.5204851627562834,0.8824702271855293,0.3667225512189293,0.821147733959423,0.5192845533716397,0.8826390549552515,0.3662658238756883,0.8207165358571268,0.5202631634862994,0.88250221252611,0.3666360372120488,0.8210661689886206,0.519469767045647,0.8826136754687448,0.36633449550905944,0.8207814632433788,0.5201158939617587,0.8825232386258597,0.3665791618384259,0.8210125183365399,0.5195915686245044,0.8825968530024829,0.3663800111079319,0.8208244787763674,0.5200183088993162,0.8825370866446579,0.36654170138897646,0.8209771693256259,0.519671809374083,0.882585713333223,0.36641014998186355,0.8208529541299607,0.5199537024981048,0.8825462177049663,0.3665170001012407,0.8209538548838278,0.519724727328257,0.8825783419201304,0.36643009318754877,0.8208717930354096,0.5199109566328413,0.882552242909941,0.3665007004312088,0.8209384679905884,0.5197596496235679,0.8825734664362099,0.36644328349735134,0.8208842514227394,0.5198826869162085"
true, 3.9468084168939703, 0.5, 100, "0.9867021042234926,0.05178631693148035,0.19380603145063244,0.6166700821028925,0.932978510930603,0.246792387391713,0.7336560541092032,0.7712255002806427,0.6963619631098245,0.8345209841529432,0.5450373151485604,0.9786965568668486,0.0822894022014111,0.29805451160767804,0.8257434411888379,0.567911040807084,0.9684997811349921,0.12040905387801311,0.4180092959634044,0.960169781146638,0.15094084327356452,0.5058139091999255,0.9865686960201865,0.052298779648684804,0.19561810191533985,0.6210368565674598,0.9288816741041959,0.260728175382979,0.7607433516477667,0.718370063746072,0.798496631686162,0.6350405304858988,0.9147283235051185,0.3078527050310644,0.8409836366250221,0.5278073193202018,0.9836502464248655,0.06347430613496785,0.23461928377826388,0.7087405256637431,0.8147293719552685,0.5957526637329811,0.9505155046677,0.1856412126123308,0.5966727846139236,0.9498167037938609,0.18812435870782826,0.6028101963283625,0.9449845900013072,0.2051894966089883,0.6436722250361736,0.9052332363757754,0.3385810021134719,0.8838636975385041,0.4051346020280911,0.9511830239532164,0.18326562405747054,0.5907556595931557,0.9541938624788386,0.17250684687402756,0.5633999340355106,0.9708377039955438,0.11174147351711482,0.39174171903100125,0.9404460802924545,0.22104988710825213,0.6795884477527131,0.8594095974589467,0.47687210575189365,0.984590958404887,0.0598794105453917,0.2221811070615516,0.6820742590282989,0.8558613170965205,0.48688903344497986,0.9860236579446439,0.054390982257236736,0.2029946316321907,0.6385454948399105,0.9109436923409691,0.32018594473579937,0.8590895748228704,0.4777796190886159,0.984753386007744,0.05925799235574303,0.22002068712355485,0.6773180455934267,0.8626077802802289,0.46775835845761143,0.9825993043240476,0.06748218088510069,0.24836608677041958,0.7367916702384645,0.765403391607495,0.7086930229259107,0.8148076341524759,0.595558208629108,0.9506623313698692,0.18511898288248899,0.5953758328470189"
true, 3.5266905919947025, 0.5, 100, "0.8816726479986756,0.3679254866212627,0.8201541961359272,0.5201914142066277,0.8802348401987883,0.3717888933909767,0.8237005981998008,0.5121386818635926,0.8811529986132232,0.36932347339670923,0.8214496288673021,0.5172601891142393,0.8806219970453213,0.37075003285017316,0.8227573278437869,0.5142892034686688,0.8809525636027582,0.3698621846821854,0.8219451416952726,0.5161358436090165,0.8807544196192962,0.37039445982627184,0.8224327240631472,0.5150278022647932,0.8808761983898947,0.3700673577210225,0.8221333239518166,0.5157083941120937,0.8808024242382653,0.37026553020364655,0.8223148034865824,0.5152959330244727,0.8808475238343716,0.3701443880113945,0.8222038985486393,0.5155480219494566,0.8808201023357427,0.37021804671009106,0.8222713449727749,0.51539472534763,0.8808368309034189,0.3701731116303553,0.8222302042084993,0.5154882365584037,0.8808266461625136,0.37020046938658857,0.8222552535733247,0.5154313018370367,0.880832854532068,0.3701837928529639,0.8222399847996273,0.5154660067716659,0.8808290729002736,0.3701939508679072,0.8222492855529607,0.5154448669569122,0.8808313774167507,0.3701877606123019,0.822243617795935,0.5154577493552189,0.8808299734418887,0.3701915318908416,0.8222470707857564,0.5154499009881905,0.8808308289273916,0.3701892339353139,0.822244966785234,0.5154546832214857,0.8808303077074502,0.37019063400669694,0.8222462486904203,0.5154517695521315,0.8808306252901147,0.3701897809344215,0.8222454676191955,0.5154535448667834,0.8808304317923898,0.37019030069695824,0.8222459435133185,0.5154524631966585,0.8808305496900287,0.3701899840070859,0.8222456535525756,0.5154531222549411,0.8808304778563419,0.370190176962625,0.8222458302224442,0.5154527206981008,0.8808305216241684,0.3701900593959983,0.822245722578608,0.5154529653641763,0.8808304949568405,0.3701901310282475,0.8222457881650052,0.5154528162914015,0.8808305112050469,0.3701900873832466,0.8222457482037014,0.5154529071203373"
quantum, 3.8245988, 0.5, 100, "0.9561497,0.16035567950798837,0.5149506202432071,0.9552948216770071,0.1633357080813493,0.5226587892915401,0.9541860716838918,0.16719238354002663,0.5325336581572556,0.9521015958031106,0.1744175661676687,0.5507272301059882,0.9463080439697379,0.19432453719833137,0.5987887933821802,0.9188245771068555,0.28526142517047065,0.7797872930340931,0.6567565515705561,0.8621693005731054,0.4544900703289666,0.9482283680494802,0.1877546420979251,0.5832621653544235,0.9296353315677619,0.2501803242586961,0.7174569846078492,0.7752938306692357,0.6662960041139411,0.8503828641648175,0.4866107750935779,0.955464059034413,0.16274620573984477,0.5211393668703612,0.9544405907042051,0.16630789623527278,0.5302790168489449,0.9526432356831067,0.17254333727560514,0.5460461325128866,0.94804060847114,0.18839825738330046,0.5847978088164291,0.9286482783423953,0.25342041576426033,0.7236083890991807,0.7649170381266197,0.6877353897636685,0.8213533347449541,0.5611911621075975,0.9418290316622586,0.2095387028477548,0.6334768466740048,0.8880103854192345,0.38034847507222375,0.9013948794026528,0.33993856725028976,0.8581647704873671,0.4655225059596544,0.9516034086034448,0.17613945510712523,0.5550041591647635,0.9445785387788176,0.2002174521400892,0.6124346274686144,0.9078008604264628,0.32011302292910093,0.8323882662731212,0.5336005300602775,0.9518317447052745,0.1753504906254676,0.5530472978388379,0.9453872185175332,0.19746489880164483,0.606093781304564,0.9131004349627512,0.3034743827435754,0.8084348280136555,0.5923078019965188,0.923561325083436,0.2700006268563595,0.7538295263165741,0.7097329853415675,0.7879135342939717,0.6391126298009396,0.8821348257315367,0.3976549152764097,0.9160888772718898,0.293997086493075,0.793844434376758,0.6259164315098047,0.8955108859601022,0.35787206626698376,0.8788914673621346,0.40709509981575315,0.9231383620564891,0.2713703023619452,0.7562320360353918,0.705046215415872,0.7953484575372995"
quantum, 3.63063763, 0.5, 100, "0.9076594075,0.3042975633386602,0.7686080059395797,0.6457079554261118,0.8305780360634382,0.51089665444464,0.907228316196225,0.30557297370314307,0.770414521041215,0.6421726135559522,0.8342731401270759,0.5019772877358977,0.9076452129166295,0.30433958037904124,0.7686677078141474,0.6455914977600647,0.8307012020120461,0.5106009495942476,0.907251395962808,0.3055047249710084,0.7703181513784219,0.6423618069008427,0.8340776955741299,0.5024515417016242,0.9076375871619328,0.30436215258559035,0.7686997752950522,0.6455289345343533,0.8307673283884104,0.5104421436272921,0.9072635287142434,0.3054688458949017,0.7702674752692841,0.6424612674062318,0.8339748445226258,0.5027010024726601,0.9076329204941078,0.3043759656973428,0.7687193972362225,0.6454906487075971,0.8308077806818447,0.5103449796663906,0.9072708617281254,0.3054471601254101,0.7702368414527496,0.642521382451495,0.8339126453649408,0.5028518265637674,0.9076298798336677,0.3043849658205509,0.7687321814367923,0.645465703000247,0.8308341322563997,0.5102816783876193,0.9072756022292837,0.30543314093209734,0.7702170358006447,0.6425602449472549,0.833872421590413,0.5029493485255997,0.9076278258295621,0.3043910454781981,0.7687408169371305,0.6454488519466032,0.8308519304290795,0.5102389210841999,0.9072787877707014,0.3054237201653881,0.7702037257860532,0.6425863601535796,0.8338453854575948,0.5030148906379786,0.9076264065812412,0.3043952463009346,0.7687467835975925,0.6454372084698856,0.8308642271266955,0.5102093788635589,0.9072809809960114,0.3054172339836957,0.770194561489284,0.6426043404154692,0.833826768261304,0.5030600201301001,0.9076254112142054,0.304398192471826,0.7687509681303213,0.6454290425234736,0.830872850610727,0.5101886607057203,0.9072825153390665,0.30541269634074114,0.7701881500924698,0.6426169191516309,0.8338137425392766,0.5030915939691888,0.907624706035191,0.304400279715503,0.7687539326654499,0.6454232572760991"
quantum, 3.735110025, 0.5, 100, "0.93377750625,0.2309682790163538,0.6634374629987869,0.8340059781803534,0.5170886562878176,0.9326867713014043,0.23449826751568933,0.6704852306876693,0.8252157344982276,0.5387325711656291,0.9281740491110766,0.24900851903420582,0.6984778126979961,0.7866386656183519,0.6268944249226498,0.8736340359954459,0.4123472091861169,0.9050806120872117,0.32088217316526213,0.8139432396472255,0.5656437260617125,0.9176825482307324,0.28215502548481664,0.7565225078940873,0.6879930841820527,0.8017734899319507,0.5936313480689803,0.9010324340901654,0.333070916984697,0.8296974748134116,0.52776945949045,0.9308972027467415,0.24027066612816353,0.6818094981650088,0.8103145887253831,0.5741045486271574,0.9132662088342371,0.2958619519693719,0.7781267214387244,0.6448500380033106,0.8554091700985671,0.4619745503272886,0.9283767805978186,0.24835991783881803,0.6972601390679545,0.7884385391981586,0.6230283385311245,0.877242985189414,0.40222552036079967,0.8980704189029726,0.34191175353720255,0.8404300336606361,0.5009058649649157,0.9337744412510794,0.23097821084491338,0.663457422885986,0.8339816073903088,0.5171494615826802,0.9326789953295331,0.23452340129462976,0.6705350775686206,0.8251522421147618,0.5388868066063611,0.9281293336477541,0.2491515364064184,0.6987458883802729,0.7862409286373869,0.6277454899124701,0.8728245811911369,0.4146040542253336,0.906539337579267,0.3164600616997956,0.8079531949149505,0.5795577110955465,0.9101363910650931,0.30548770434470035,0.7924594945937877,0.6143039989524978,0.8849767841295562,0.38020759043067204,0.8801778504736517,0.393922639269329,0.8917485300774297,0.36056170914855395,0.8611556240007957,0.4465944632852888,0.9231244071431255,0.26506483226308514,0.7276198525686998,0.7402584779135426,0.7181715064100577,0.7559907279998584,0.6890110668841211,0.8003400155702396,0.5968551748426989,0.8987387196353591,0.3399227770792428,0.8380663677823679,0.5068960058067068,0.9335998834808908"
quantum, 3.875144795, 0.5, 100, "0.96878619875,0.11718244049179359,0.40088650415864313,0.9307187717591392,0.24987452773598215,0.7263464764595626,0.7702519618103054,0.6857606473931048,0.8350665070916778,0.5337253815018129,0.9643786037998796,0.1331209593619117,0.44719081627897495,0.957979156638809,0.1559943105631289,0.5102018955579686,0.9683828788221477,0.11864716370967127,0.4052239464468355,0.9339777093613051,0.23895440118231057,0.7047152136574255,0.8063853956616226,0.6050185651876394,0.9260476180635413,0.2653831962345666,0.7554786806424729,0.7158579925551376,0.7882250943933365,0.646863563070444,0.8852035643189661,0.39378529319866246,0.9250685049649846,0.2686125053076229,0.7613102771881364,0.7041794504681427,0.80723432638063,0.6029999223125936,0.927674849636111,0.25999982898934576,0.7455775404661844,0.7350826939275878,0.754630689003535,0.717534258050455,0.7854098773595373,0.6531215613075838,0.8779287302737261,0.4152987826425722,0.9409847620881864,0.2151962442929422,0.6544608843159322,0.8763323556703485,0.41996477955023404,0.943963429760146,0.2049814921577938,0.6315094065023807,0.9017666390658311,0.3432741514259566,0.8736010496580205,0.4279022294064112,0.9486428530600798,0.1887954671457744,0.5934851631885696,0.934919464839086,0.23578341408865494,0.6982607740037557,0.8164645860237977,0.5806910900018032,0.9435549294602184,0.20638643177768026,0.6347141222819099,0.8984604788996124,0.35352654071476347,0.885647004433835,0.39246066770303356,0.9239712807734567,0.2722225397926288,0.76773372232131,0.6910106036359019,0.8274013444293462,0.5534030716416322,0.9577347195754182,0.15686170131511318,0.5125115684287648,0.9681795861237634,0.11938497698208411,0.4074025140981664,0.9355595664530996,0.23362420265713146,0.6938211712025693,0.823210004462883,0.563970333216277,0.9529283175336588,0.17382325922321343,0.5565046372095099,0.9564137371008439,0.16154122576621416,0.5248715371627034,0.9663890599075359,0.12586952671627966"
quantum, 3.5603644505, 0.5, 100, "0.890091112625,0.3483066227097349,0.8081639909571513,0.551980941218154,0.8804709429033641,0.3746993827672444,0.8341925196060586,0.4924530901301519,0.8898883290464548,0.3488697549534361,0.8087711390021789,0.5506473320948744,0.880958235749931,0.373378348730645,0.8330076378247845,0.49526774803487206,0.8900113810805846,0.3485280730228965,0.8084030197685071,0.5514562243907166,0.8806641824720992,0.37417571929612514,0.8337243141077919,0.49356649561075255,0.8899437492161352,0.34871588160554473,0.8086054627454488,0.5510115027065225,0.880826426927776,0.3737358447083765,0.8333295149180405,0.4945041258175771,0.889983573123323,0.3486052975640609,0.8084862921944498,0.5512733289333609,0.8807310773360307,0.37399437771441174,0.8335617221151124,0.49395277865603054,0.8899609140633519,0.3486682192046421,0.8085541101837413,0.5511243403581377,0.8807853945510777,0.37384710874336363,0.8334295075368012,0.494266752827879,0.8899740830071007,0.3486316509858294,0.808514699781254,0.5512109246125647,0.8807538475052954,0.37393264405450644,0.8335063179042232,0.4940843639525152,0.8899665185616931,0.3486526564884632,0.8085373390538686,0.5511611877121381,0.8807719757117012,0.37388349287682027,0.8334621867102573,0.49418916013434255,0.8899708938576137,0.34864050689794657,0.8085242448732689,0.5511899551571904,0.8807614926426925,0.3739119160064325,0.8334877089826646,0.4941285553368034,0.8899683731107223,0.34864750667942546,0.8085317889927208,0.551173381146457,0.8807675330538919,0.3738955385134776,0.833473003674754,0.49416347490229606,0.889969828720215,0.348643464649467,0.8085274326768875,0.5511829517794307,0.8807640452678447,0.37390499505227925,0.8334814949091272,0.4941433116079248,0.8899689892798948,0.34864579566312165,0.8085299449514607,0.5511774324399394,0.8807660567374362,0.373899541305086,0.833476597947183,0.4941549400017457,0.8899694737477241,0.348644450361277,0.8085284950429175,0.551180617820767"
quantum, 3.903447685, 0.5, 100, "0.97586192125,0.091947396135854,0.32591084048438446,0.8575599938411188,0.4768094557929778,0.9737626418519754,0.09972902558655324,0.3504638174735383,0.8885766547748846,0.3864732641481059,0.9255530393458874,0.26896554313631593,0.7675079054353191,0.6965293333238098,0.8250960210858579,0.5633165948964494,0.9602130338730154,0.14912717269997855,0.49530168109115424,0.9757757557628899,0.09226747230381521,0.32693008289834313,0.8589411868629999,0.47294650079203954,0.9730050198219119,0.10252893753111238,0.35918258733366704,0.8984583347604368,0.3561152618904397,0.895049554798062,0.3666736733084614,0.9064745888965083,0.33092808271510676,0.8642806465582903,0.4578728932257638,0.9689344994789779,0.11749547409268879,0.40474961332506254,0.9404473606276669,0.21861696928138266,0.6668009470210327,0.8672580297255265,0.44937090725354806,0.9658561941556071,0.12872792260860885,0.43779915590311297,0.9607596968215114,0.1471619364157971,0.48990337619927066,0.9754639967192669,0.09342506936339993,0.33060962850937287,0.863859914467024,0.4590687226251133,0.9693222041804116,0.11607553045313641,0.40050154594649473,0.9372180141669817,0.22968045473509435,0.6906266291944159,0.8340164416517908,0.5403660385896788,0.9695015769546527,0.1154181921029927,0.3985296465550117,0.935671115833033,0.23495116593285775,0.7016412690121074,0.8171508557929578,0.5832349422203097,0.9488186186315754,0.1895586314750518,0.5996716657586846,0.9370833507020031,0.23014003281308343,0.6915956782804872,0.8325706351630705,0.5441280094082396,0.9682608109018653,0.11996002420736897,0.4120854763024876,0.9456923166584091,0.20047466704298184,0.6256624529009236,0.9142223756072476,0.3061076786798675,0.8291148023383798,0.5530539227334625,0.9648748139886069,0.1322933354409697,0.4480838204690604,0.9653409989214945,0.13060059521779935,0.44321337523214893,0.9632743924937859,0.13809163350327022,0.46459745512920003,0.970969573412867,0.1100290597610145,0.3822360030055065"
quantum, 3.803733485, 0.5, 100, "0.95093337125,0.17747876086396708,0.5552692054915173,0.9393141633415688,0.2168244704639351,0.6459181431276074,0.86994388042078,0.43036020847675055,0.9324864028247657,0.23946598666981264,0.6927436558719768,0.8096242277060833,0.5862802355834156,0.9226173177469694,0.27156604109176896,0.7524466706475588,0.7085240170041003,0.7855384213267643,0.6408066498370502,0.8755186012367946,0.41455286125092333,0.9231615009013048,0.2698153400987165,0.7493926375459997,0.7143537477333922,0.7761612160031338,0.660841571499716,0.8525307436860309,0.4782132655537322,0.9491278842755354,0.18366001367723103,0.5702900073238787,0.9321403217837335,0.2406041813283883,0.6949946344377494,0.8063043649491997,0.5940581037110467,0.9172820192610923,0.28861100317431326,0.7809623690028534,0.6506672098700419,0.8645863079759674,0.4453290359049094,0.939564337785909,0.2159881323970933,0.6441138025473384,0.8719344365695355,0.42474304335816226,0.9293905100614325,0.2496154069380146,0.7124680210663585,0.7792227238978726,0.6543740366060379,0.8602852932111541,0.4571878728746781,0.9439615909564453,0.20121029615496977,0.6113539722342093,0.9037681900265363,0.33081545099877796,0.8420575420132269,0.5058837651699478,0.9508016909698451,0.17793041893803566,0.556376604102329,0.9388438833719708,0.21839533684923196,0.6492927934890572,0.8661544729601891,0.4409702536221321,0.9376792202423536,0.2222783939287961,0.6575541063816147,0.8565121673818045,0.4674753249843595,0.946909574723631,0.19122065080807488,0.5882675946410921,0.9212978436380032,0.2758015903990117,0.7597389858025863,0.6943169993119176,0.8073078325886095,0.5917159929182249,0.9189370370771658,0.28334679793174006,0.7723914087813344,0.6687074551704081,0.8426707273986739,0.5042867092112332,0.9508634743156688,0.17771852096871021,0.5558572549562455,0.939065597515113,0.2176549593416542,0.6477045990566731,0.8679486545062952,0.43596030191559987,0.935333944781578,0.23006637221726328"
quantum, 3.5955558275, 0.5, 100, "0.898888956875,0.3267914401265471,0.7910179486378086,0.594376133126517,0.8668638642587572,0.41496635239342533,0.8728904950364198,0.39893655051784666,0.8621645939001794,0.42728437366110084,0.879877231384137,0.38002612146457654,0.8471354915898446,0.4656135149370858,0.8946374625215315,0.33892167007038304,0.8055978442471214,0.5630998456626892,0.8845729258685483,0.3671194265812949,0.8354013402741172,0.49441028727105063,0.8987766141344619,0.3271136448462527,0.7914189013472722,0.5935364642933557,0.8674311867029645,0.4134685083288827,0.8719665169182269,0.4014111255868073,0.863940995023449,0.42264662877666537,0.8773747902342593,0.38683962288371987,0.8528468902912517,0.4512389197178458,0.8903400089093969,0.3510509334520573,0.8191185865739892,0.5327295163443836,0.8950373211024827,0.3377863436962487,0.8042781245380607,0.5659937839122143,0.883229665789846,0.37082773389681795,0.8388954024123352,0.48593903290899576,0.898178076671957,0.3288287510019214,0.7935406219951293,0.5890739455320242,0.8703612137037143,0.40569580957123325,0.8669126709501578,0.41483758401580634,0.8728116952987824,0.3991478294662522,0.862317982180979,0.42688480983673466,0.8796677229528672,0.3805982861173463,0.8476279470157504,0.46438333137615206,0.8943278250151655,0.3398000400683371,0.8066125144551701,0.5608663165420462,0.8855684706767615,0.36436267700587294,0.8327397782642993,0.5008042606693333,0.8988866311428402,0.32679811136520365,0.7910262579197752,0.5943587436902316,0.8668756648482286,0.41493522006129185,0.8728714545521349,0.3989876062193227,0.8622016896952458,0.4271877576846544,0.8798266767289431,0.38016421442800497,0.8472545621143387,0.4653162293910032,0.8945636328571099,0.33913117035153795,0.8058403573700988,0.562566690216518,0.8848138273827082,0.36645300313102114,0.8347629364625564,0.49594859343971015,0.8988299397987611,0.3269607154321777,0.7912286885143726,0.5939349491339729,0.8671625824440419,0.41417796548081454"
quantum, 3.5542988245, 0.5, 100, "0.888574706125,0.3519100523620058,0.8106266844847608,0.5456241903634725,0.8811761958854281,0.37215181946329834,0.8304791328662513,0.5003867804696231,0.8885741744049821,0.3519115210893294,0.8106282306237569,0.5456207762943519,0.8811773031085953,0.3721488192958123,0.8304764062182174,0.5003931860025151,0.8885741566473466,0.3519115701397791,0.8106282822592261,0.5456206622764563,0.8811773400845234,0.37214871910449854,0.8304763151600473,0.5003933999185064,0.8885741560492886,0.3519115717917454,0.8106282839982528,0.5456206584364568,0.881177341329831,0.3721487157301677,0.8304763120933092,0.5003934071229585,0.8885741560291409,0.3519115718473976,0.8106282840568378,0.5456206583070933,0.8811773413717835,0.3721487156164919,0.8304763119899957,0.500393407365665,0.8885741560284622,0.35191157184927224,0.8106282840588113,0.5456206583027358,0.8811773413731967,0.3721487156126626,0.8304763119865156,0.5003934073738404,0.8885741560284394,0.3519115718493354,0.8106282840588777,0.5456206583025892,0.8811773413732442,0.3721487156125338,0.8304763119863985,0.5003934073741156,0.8885741560284385,0.35191157184933786,0.8106282840588804,0.545620658302583,0.8811773413732461,0.3721487156125287,0.8304763119863937,0.5003934073741269,0.8885741560284386,0.3519115718493376,0.8106282840588801,0.5456206583025838,0.881177341373246,0.372148715612529,0.8304763119863942,0.5003934073741257,0.8885741560284385,0.35191157184933786,0.8106282840588804,0.545620658302583,0.8811773413732461,0.3721487156125287,0.8304763119863937,0.5003934073741269,0.8885741560284386,0.3519115718493376,0.8106282840588801,0.5456206583025838,0.881177341373246,0.372148715612529,0.8304763119863942,0.5003934073741257,0.8885741560284385,0.35191157184933786,0.8106282840588804,0.545620658302583,0.8811773413732461,0.3721487156125287,0.8304763119863937,0.5003934073741269,0.8885741560284386,0.3519115718493376,0.8106282840588801,0.5456206583025838"
quantum, 3.5540202445, 0.5, 100, "0.888505061125,0.35207481282229697,0.8107364841381262,0.5453389505836642,0.8811993444661328,0.37205992979029284,0.8303305065466798,0.5006966144848762,0.8885033364594102,0.3520795754924894,0.8107414918062321,0.5453278899202311,0.8812029085634724,0.37205027253694145,0.8303217238781295,0.5007172359394613,0.8885032328396316,0.352079861638205,0.8107417926665189,0.545327225390808,0.8812031226682837,0.3720496923971595,0.8303211962561365,0.5007184747633531,0.8885032265184769,0.3520798790940528,0.8107418110199862,0.5453271848523062,0.8812031357292867,0.3720496570069709,0.8303211640696061,0.500718550335277,0.8885032261325148,0.35207988015988595,0.8107418121406269,0.5453271823770738,0.8812031365267755,0.37204965484608926,0.8303211621043356,0.5007185549496068,0.888503226108947,0.3520798802249681,0.8107418122090556,0.5453271822259308,0.8812031365754719,0.3720496547141412,0.8303211619843319,0.5007185552313678,0.888503226107508,0.3520798802289421,0.8107418122132339,0.5453271822167018,0.8812031365784454,0.37204965470608414,0.8303211619770043,0.5007185552485725,0.88850322610742,0.3520798802291849,0.8107418122134893,0.545327182216138,0.881203136578627,0.372049654705592,0.8303211619765565,0.500718555249624,0.8885032261074147,0.3520798802291996,0.8107418122135047,0.5453271822161038,0.881203136578638,0.3720496547055622,0.8303211619765295,0.5007185552496873,0.8885032261074144,0.35207988022920056,0.8107418122135057,0.5453271822161015,0.8812031365786387,0.37204965470556045,0.8303211619765278,0.5007185552496913,0.8885032261074144,0.35207988022920056,0.8107418122135057,0.5453271822161015,0.8812031365786387,0.37204965470556045,0.8303211619765278,0.5007185552496913,0.8885032261074144,0.35207988022920056,0.8107418122135057,0.5453271822161015,0.8812031365786387,0.37204965470556045,0.8303211619765278,0.5007185552496913,0.8885032261074144,0.35207988022920056,0.8107418122135057,0.5453271822161015"
